CaseID,ActivityID,CompleteTimestamp,Resource
case_361,D1,1970-01-01 03:00:00,J
case_361,D2,1970-01-01 03:00:00,Q
case_361,E,1970-01-01 04:00:00,Z
case_361,F,1970-01-01 05:00:00,C
case_361,G3,1970-01-01 06:00:00,F
case_361,H,1970-01-01 07:00:00,F
case_361,I,1970-01-01 08:00:00,E
case_1618,A,1970-01-01 00:00:00,Q
case_1618,B,1970-01-01 01:00:00,S
case_1618,C,1970-01-01 02:00:00,J
case_1618,D1,1970-01-01 03:00:00,U
case_1618,D2,1970-01-01 03:00:00,E
case_1618,D3,1970-01-01 03:00:00,A
case_1618,E,1970-01-01 04:00:00,J
case_1618,F,1970-01-01 05:00:00,C
case_1618,G3,1970-01-01 06:00:00,S
case_1618,H,1970-01-01 07:00:00,Z
case_1618,I,1970-01-01 08:00:00,Z
case_1320,A,1970-01-01 00:00:00,M
case_1320,B,1970-01-01 01:00:00,T
case_1320,C,1970-01-01 02:00:00,Q
case_1320,D3,1970-01-01 03:00:00,T
case_1320,D2,1970-01-01 03:00:00,T
case_1320,D1,1970-01-01 03:00:00,A
case_1320,E,1970-01-01 04:00:00,Z
case_1320,F,1970-01-01 05:00:00,C
case_1320,G3,1970-01-01 06:00:00,Q
case_1320,H,1970-01-01 07:00:00,V
case_1320,I,1970-01-01 08:00:00,O
case_588,A,1970-01-01 00:00:00,L
case_588,B,1970-01-01 01:00:00,X
case_588,C,1970-01-01 02:00:00,C
case_588,D1,1970-01-01 03:00:00,A
case_588,D3,1970-01-01 03:00:00,D
case_588,D2,1970-01-01 03:00:00,Z
case_588,E,1970-01-01 04:00:00,C
case_588,F,1970-01-01 05:00:00,C
case_588,G3,1970-01-01 06:00:00,U
case_588,H,1970-01-01 07:00:00,U
case_588,I,1970-01-01 08:00:00,G
case_1766,A,1970-01-01 00:00:00,H
case_1766,B,1970-01-01 01:00:00,N
case_1766,C,1970-01-01 02:00:00,R
case_1766,D2,1970-01-01 03:00:00,W
case_1766,D1,1970-01-01 03:00:00,D
case_1766,D3,1970-01-01 03:00:00,T
case_1766,E,1970-01-01 04:00:00,E
case_1766,F,1970-01-01 05:00:00,B
case_1766,G2,1970-01-01 06:00:00,Q
case_1766,H,1970-01-01 07:00:00,S
case_1766,I,1970-01-01 08:00:00,H
case_1271,A,1970-01-01 00:00:00,O
case_1271,B,1970-01-01 01:00:00,A
case_1271,C,1970-01-01 02:00:00,R
case_1271,D1,1970-01-01 03:00:00,C
case_1271,D3,1970-01-01 03:00:00,V
case_1271,D2,1970-01-01 03:00:00,Y
case_1271,E,1970-01-01 04:00:00,U
case_1271,F,1970-01-01 05:00:00,B
case_1271,G2,1970-01-01 06:00:00,T
case_1271,H,1970-01-01 07:00:00,X
case_1271,I,1970-01-01 08:00:00,O
case_1148,A,1970-01-01 00:00:00,Q
case_1148,B,1970-01-01 01:00:00,B
case_1148,C,1970-01-01 02:00:00,Z
case_1148,D2,1970-01-01 03:00:00,H
case_1148,D3,1970-01-01 03:00:00,Z
case_1148,D1,1970-01-01 03:00:00,I
case_1148,E,1970-01-01 04:00:00,Q
case_1148,F,1970-01-01 05:00:00,A
case_1148,G1,1970-01-01 06:00:00,O
case_1148,H,1970-01-01 07:00:00,H
case_1148,I,1970-01-01 08:00:00,M
case_969,A,1970-01-01 00:00:00,U
case_969,B,1970-01-01 01:00:00,G
case_969,C,1970-01-01 02:00:00,W
case_969,D2,1970-01-01 03:00:00,T
case_969,D1,1970-01-01 03:00:00,A
case_969,D3,1970-01-01 03:00:00,V
case_969,E,1970-01-01 04:00:00,N
case_969,F,1970-01-01 05:00:00,B
case_969,G2,1970-01-01 06:00:00,H
case_969,H,1970-01-01 07:00:00,P
case_969,I,1970-01-01 08:00:00,W
case_1300,A,1970-01-01 00:00:00,X
case_1300,B,1970-01-01 01:00:00,I
case_1300,C,1970-01-01 02:00:00,Z
case_1300,D2,1970-01-01 03:00:00,J
case_1300,D3,1970-01-01 03:00:00,A
case_1300,D1,1970-01-01 03:00:00,N
case_1300,E,1970-01-01 04:00:00,H
case_1300,F,1970-01-01 05:00:00,B
case_1300,G2,1970-01-01 06:00:00,T
case_1300,H,1970-01-01 07:00:00,B
case_1300,I,1970-01-01 08:00:00,N
case_139,A,1970-01-01 00:00:00,Q
case_139,B,1970-01-01 01:00:00,B
case_139,C,1970-01-01 02:00:00,B
case_139,D2,1970-01-01 03:00:00,Q
case_139,D1,1970-01-01 03:00:00,G
case_139,D3,1970-01-01 03:00:00,I
case_139,E,1970-01-01 04:00:00,O
case_139,F,1970-01-01 05:00:00,C
case_139,G3,1970-01-01 06:00:00,R
case_139,H,1970-01-01 07:00:00,S
case_139,I,1970-01-01 08:00:00,U
case_1500,A,1970-01-01 00:00:00,X
case_1500,B,1970-01-01 01:00:00,J
case_1500,C,1970-01-01 02:00:00,W
case_1500,D3,1970-01-01 03:00:00,C
case_1500,D1,1970-01-01 03:00:00,G
case_1500,D2,1970-01-01 03:00:00,P
case_1500,E,1970-01-01 04:00:00,Z
case_1500,F,1970-01-01 05:00:00,B
case_1500,G2,1970-01-01 06:00:00,L
case_1500,H,1970-01-01 07:00:00,L
case_1500,I,1970-01-01 08:00:00,D
case_1296,A,1970-01-01 00:00:00,K
case_1296,B,1970-01-01 01:00:00,Y
case_1296,C,1970-01-01 02:00:00,M
case_1296,D1,1970-01-01 03:00:00,O
case_1296,D3,1970-01-01 03:00:00,G
case_1296,D2,1970-01-01 03:00:00,D
case_1296,E,1970-01-01 04:00:00,A
case_1296,F,1970-01-01 05:00:00,A
case_1296,G1,1970-01-01 06:00:00,U
case_1296,H,1970-01-01 07:00:00,L
case_1296,I,1970-01-01 08:00:00,T
case_1569,A,1970-01-01 00:00:00,K
case_1569,B,1970-01-01 01:00:00,K
case_1569,C,1970-01-01 02:00:00,U
case_1569,D3,1970-01-01 03:00:00,D
case_1569,D2,1970-01-01 03:00:00,C
case_1569,D1,1970-01-01 03:00:00,J
case_1569,E,1970-01-01 04:00:00,O
case_1569,F,1970-01-01 05:00:00,C
case_1569,G3,1970-01-01 06:00:00,V
case_1569,H,1970-01-01 07:00:00,V
case_1569,I,1970-01-01 08:00:00,V
case_222,A,1970-01-01 00:00:00,V
case_222,B,1970-01-01 01:00:00,M
case_222,C,1970-01-01 02:00:00,V
case_222,D1,1970-01-01 03:00:00,O
case_222,D2,1970-01-01 03:00:00,E
case_222,D3,1970-01-01 03:00:00,R
case_222,E,1970-01-01 04:00:00,H
case_222,F,1970-01-01 05:00:00,B
case_222,G2,1970-01-01 06:00:00,A
case_222,H,1970-01-01 07:00:00,U
case_222,I,1970-01-01 08:00:00,O
case_209,A,1970-01-01 00:00:00,U
case_209,B,1970-01-01 01:00:00,W
case_209,C,1970-01-01 02:00:00,V
case_209,D1,1970-01-01 03:00:00,A
case_209,D2,1970-01-01 03:00:00,X
case_209,D3,1970-01-01 03:00:00,U
case_209,E,1970-01-01 04:00:00,H
case_209,F,1970-01-01 05:00:00,B
case_209,G2,1970-01-01 06:00:00,C
case_209,H,1970-01-01 07:00:00,S
case_209,I,1970-01-01 08:00:00,V
case_1851,A,1970-01-01 00:00:00,Z
case_1851,B,1970-01-01 01:00:00,G
case_1851,C,1970-01-01 02:00:00,C
case_1851,D1,1970-01-01 03:00:00,I
case_1851,D2,1970-01-01 03:00:00,B
case_1851,D3,1970-01-01 03:00:00,D
case_1851,E,1970-01-01 04:00:00,I
case_1851,F,1970-01-01 05:00:00,C
case_1851,G3,1970-01-01 06:00:00,W
case_1851,H,1970-01-01 07:00:00,I
case_1851,I,1970-01-01 08:00:00,X
case_1764,A,1970-01-01 00:00:00,F
case_1764,B,1970-01-01 01:00:00,O
case_1764,C,1970-01-01 02:00:00,P
case_1764,D3,1970-01-01 03:00:00,I
case_1764,D1,1970-01-01 03:00:00,U
case_1764,D2,1970-01-01 03:00:00,I
case_1764,E,1970-01-01 04:00:00,F
case_1764,F,1970-01-01 05:00:00,C
case_1764,G3,1970-01-01 06:00:00,F
case_1764,H,1970-01-01 07:00:00,B
case_1764,I,1970-01-01 08:00:00,Q
case_156,A,1970-01-01 00:00:00,C
case_156,B,1970-01-01 01:00:00,E
case_156,C,1970-01-01 02:00:00,C
case_156,D2,1970-01-01 03:00:00,J
case_156,D3,1970-01-01 03:00:00,S
case_156,D1,1970-01-01 03:00:00,U
case_156,E,1970-01-01 04:00:00,M
case_156,F,1970-01-01 05:00:00,A
case_156,G1,1970-01-01 06:00:00,C
case_156,H,1970-01-01 07:00:00,X
case_156,I,1970-01-01 08:00:00,V
case_1813,A,1970-01-01 00:00:00,S
case_1813,B,1970-01-01 01:00:00,W
case_1813,C,1970-01-01 02:00:00,X
case_1813,D3,1970-01-01 03:00:00,V
case_1813,D2,1970-01-01 03:00:00,J
case_1813,D1,1970-01-01 03:00:00,E
case_1813,E,1970-01-01 04:00:00,G
case_1813,F,1970-01-01 05:00:00,C
case_1813,G3,1970-01-01 06:00:00,S
case_1813,H,1970-01-01 07:00:00,C
case_1813,I,1970-01-01 08:00:00,J
case_1858,A,1970-01-01 00:00:00,T
case_1858,B,1970-01-01 01:00:00,V
case_1858,C,1970-01-01 02:00:00,W
case_1858,D2,1970-01-01 03:00:00,O
case_1858,D1,1970-01-01 03:00:00,D
case_1858,D3,1970-01-01 03:00:00,K
case_1858,E,1970-01-01 04:00:00,J
case_1858,F,1970-01-01 05:00:00,B
case_1858,G2,1970-01-01 06:00:00,L
case_1858,H,1970-01-01 07:00:00,N
case_1858,I,1970-01-01 08:00:00,V
case_1292,A,1970-01-01 00:00:00,P
case_1292,B,1970-01-01 01:00:00,I
case_1292,C,1970-01-01 02:00:00,S
case_1292,D3,1970-01-01 03:00:00,W
case_1292,D2,1970-01-01 03:00:00,N
case_1292,D1,1970-01-01 03:00:00,O
case_1292,E,1970-01-01 04:00:00,N
case_1292,F,1970-01-01 05:00:00,C
case_1292,G3,1970-01-01 06:00:00,F
case_1292,H,1970-01-01 07:00:00,O
case_1292,I,1970-01-01 08:00:00,J
case_1063,A,1970-01-01 00:00:00,F
case_1063,B,1970-01-01 01:00:00,Z
case_1063,C,1970-01-01 02:00:00,F
case_1063,D2,1970-01-01 03:00:00,A
case_1063,D1,1970-01-01 03:00:00,V
case_1063,D3,1970-01-01 03:00:00,G
case_1063,E,1970-01-01 04:00:00,M
case_1063,F,1970-01-01 05:00:00,C
case_1063,G3,1970-01-01 06:00:00,K
case_1063,H,1970-01-01 07:00:00,Y
case_1063,I,1970-01-01 08:00:00,P
case_421,A,1970-01-01 00:00:00,A
case_421,B,1970-01-01 01:00:00,V
case_421,C,1970-01-01 02:00:00,O
case_421,D1,1970-01-01 03:00:00,Q
case_421,D2,1970-01-01 03:00:00,L
case_421,D3,1970-01-01 03:00:00,K
case_421,E,1970-01-01 04:00:00,U
case_421,F,1970-01-01 05:00:00,C
case_421,G3,1970-01-01 06:00:00,Z
case_421,H,1970-01-01 07:00:00,R
case_421,I,1970-01-01 08:00:00,F
case_1228,A,1970-01-01 00:00:00,R
case_1228,B,1970-01-01 01:00:00,X
case_1228,C,1970-01-01 02:00:00,E
case_1228,D1,1970-01-01 03:00:00,H
case_1228,D3,1970-01-01 03:00:00,O
case_1228,D2,1970-01-01 03:00:00,I
case_1228,E,1970-01-01 04:00:00,T
case_1228,F,1970-01-01 05:00:00,A
case_1228,G1,1970-01-01 06:00:00,E
case_1228,H,1970-01-01 07:00:00,H
case_1228,I,1970-01-01 08:00:00,H
case_1172,A,1970-01-01 00:00:00,S
case_1172,B,1970-01-01 01:00:00,W
case_1172,C,1970-01-01 02:00:00,X
case_1172,D1,1970-01-01 03:00:00,W
case_1172,D2,1970-01-01 03:00:00,R
case_1172,D3,1970-01-01 03:00:00,N
case_1172,E,1970-01-01 04:00:00,T
case_1172,F,1970-01-01 05:00:00,B
case_1172,G2,1970-01-01 06:00:00,L
case_1172,H,1970-01-01 07:00:00,Z
case_1172,I,1970-01-01 08:00:00,T
case_647,A,1970-01-01 00:00:00,V
case_647,B,1970-01-01 01:00:00,N
case_647,C,1970-01-01 02:00:00,N
case_647,D3,1970-01-01 03:00:00,G
case_647,D1,1970-01-01 03:00:00,E
case_647,D2,1970-01-01 03:00:00,X
case_647,E,1970-01-01 04:00:00,D
case_647,F,1970-01-01 05:00:00,C
case_647,G3,1970-01-01 06:00:00,T
case_647,H,1970-01-01 07:00:00,C
case_647,I,1970-01-01 08:00:00,W
case_582,A,1970-01-01 00:00:00,E
case_582,B,1970-01-01 01:00:00,S
case_582,C,1970-01-01 02:00:00,H
case_582,D3,1970-01-01 03:00:00,H
case_582,D2,1970-01-01 03:00:00,A
case_582,D1,1970-01-01 03:00:00,H
case_582,E,1970-01-01 04:00:00,R
case_582,F,1970-01-01 05:00:00,B
case_582,G2,1970-01-01 06:00:00,V
case_582,H,1970-01-01 07:00:00,N
case_582,I,1970-01-01 08:00:00,N
case_1575,A,1970-01-01 00:00:00,H
case_1575,B,1970-01-01 01:00:00,P
case_1575,C,1970-01-01 02:00:00,R
case_1575,D1,1970-01-01 03:00:00,N
case_1575,D2,1970-01-01 03:00:00,M
case_1575,D3,1970-01-01 03:00:00,H
case_1575,E,1970-01-01 04:00:00,M
case_1575,F,1970-01-01 05:00:00,C
case_1575,G3,1970-01-01 06:00:00,F
case_1575,H,1970-01-01 07:00:00,X
case_1575,I,1970-01-01 08:00:00,W
case_41,A,1970-01-01 00:00:00,E
case_41,B,1970-01-01 01:00:00,W
case_41,C,1970-01-01 02:00:00,P
case_41,D2,1970-01-01 03:00:00,G
case_41,D3,1970-01-01 03:00:00,G
case_41,D1,1970-01-01 03:00:00,N
case_41,E,1970-01-01 04:00:00,N
case_41,F,1970-01-01 05:00:00,B
case_41,G2,1970-01-01 06:00:00,G
case_41,H,1970-01-01 07:00:00,P
case_41,I,1970-01-01 08:00:00,R
case_190,A,1970-01-01 00:00:00,V
case_190,B,1970-01-01 01:00:00,J
case_190,C,1970-01-01 02:00:00,B
case_190,D2,1970-01-01 03:00:00,R
case_190,D1,1970-01-01 03:00:00,S
case_190,D3,1970-01-01 03:00:00,Q
case_190,E,1970-01-01 04:00:00,D
case_190,F,1970-01-01 05:00:00,A
case_190,G1,1970-01-01 06:00:00,E
case_190,H,1970-01-01 07:00:00,E
case_190,I,1970-01-01 08:00:00,A
case_72,A,1970-01-01 00:00:00,M
case_72,B,1970-01-01 01:00:00,V
case_72,C,1970-01-01 02:00:00,X
case_72,D2,1970-01-01 03:00:00,X
case_72,D3,1970-01-01 03:00:00,J
case_72,D1,1970-01-01 03:00:00,D
case_72,E,1970-01-01 04:00:00,E
case_72,F,1970-01-01 05:00:00,C
case_72,G3,1970-01-01 06:00:00,J
case_72,H,1970-01-01 07:00:00,M
case_72,I,1970-01-01 08:00:00,O
case_809,A,1970-01-01 00:00:00,Y
case_809,B,1970-01-01 01:00:00,U
case_809,C,1970-01-01 02:00:00,S
case_809,D2,1970-01-01 03:00:00,N
case_809,D3,1970-01-01 03:00:00,C
case_809,D1,1970-01-01 03:00:00,L
case_809,E,1970-01-01 04:00:00,N
case_809,F,1970-01-01 05:00:00,B
case_809,G2,1970-01-01 06:00:00,T
case_809,H,1970-01-01 07:00:00,N
case_809,I,1970-01-01 08:00:00,K
case_1994,A,1970-01-01 00:00:00,W
case_1994,B,1970-01-01 01:00:00,W
case_1994,C,1970-01-01 02:00:00,Z
case_1994,D2,1970-01-01 03:00:00,Q
case_1994,D3,1970-01-01 03:00:00,X
case_1994,D1,1970-01-01 03:00:00,Q
case_1994,E,1970-01-01 04:00:00,F
case_1994,F,1970-01-01 05:00:00,C
case_1994,G3,1970-01-01 06:00:00,K
case_1994,H,1970-01-01 07:00:00,H
case_1994,I,1970-01-01 08:00:00,Y
case_168,A,1970-01-01 00:00:00,V
case_168,B,1970-01-01 01:00:00,M
case_168,C,1970-01-01 02:00:00,J
case_168,D1,1970-01-01 03:00:00,S
case_168,D3,1970-01-01 03:00:00,L
case_168,D2,1970-01-01 03:00:00,M
case_168,E,1970-01-01 04:00:00,U
case_168,F,1970-01-01 05:00:00,B
case_168,G2,1970-01-01 06:00:00,E
case_168,H,1970-01-01 07:00:00,X
case_168,I,1970-01-01 08:00:00,E
case_1431,A,1970-01-01 00:00:00,U
case_1431,B,1970-01-01 01:00:00,X
case_1431,C,1970-01-01 02:00:00,X
case_1431,D3,1970-01-01 03:00:00,G
case_1431,D2,1970-01-01 03:00:00,E
case_1431,D1,1970-01-01 03:00:00,F
case_1431,E,1970-01-01 04:00:00,I
case_1431,F,1970-01-01 05:00:00,B
case_1431,G2,1970-01-01 06:00:00,D
case_1431,H,1970-01-01 07:00:00,H
case_1431,I,1970-01-01 08:00:00,U
case_420,A,1970-01-01 00:00:00,R
case_420,B,1970-01-01 01:00:00,Y
case_420,C,1970-01-01 02:00:00,L
case_420,D1,1970-01-01 03:00:00,P
case_420,D2,1970-01-01 03:00:00,A
case_420,D3,1970-01-01 03:00:00,V
case_420,E,1970-01-01 04:00:00,K
case_420,F,1970-01-01 05:00:00,C
case_420,G3,1970-01-01 06:00:00,L
case_420,H,1970-01-01 07:00:00,W
case_420,I,1970-01-01 08:00:00,L
case_28,A,1970-01-01 00:00:00,I
case_28,B,1970-01-01 01:00:00,Y
case_28,C,1970-01-01 02:00:00,I
case_28,D3,1970-01-01 03:00:00,G
case_28,D1,1970-01-01 03:00:00,T
case_28,D2,1970-01-01 03:00:00,R
case_28,E,1970-01-01 04:00:00,D
case_28,F,1970-01-01 05:00:00,B
case_28,G2,1970-01-01 06:00:00,F
case_28,H,1970-01-01 07:00:00,M
case_28,I,1970-01-01 08:00:00,X
case_589,A,1970-01-01 00:00:00,I
case_589,B,1970-01-01 01:00:00,D
case_589,C,1970-01-01 02:00:00,O
case_589,D3,1970-01-01 03:00:00,H
case_589,D2,1970-01-01 03:00:00,B
case_589,D1,1970-01-01 03:00:00,O
case_589,E,1970-01-01 04:00:00,B
case_589,F,1970-01-01 05:00:00,C
case_589,G3,1970-01-01 06:00:00,D
case_589,H,1970-01-01 07:00:00,R
case_589,I,1970-01-01 08:00:00,M
case_865,A,1970-01-01 00:00:00,D
case_865,B,1970-01-01 01:00:00,D
case_865,C,1970-01-01 02:00:00,H
case_865,D1,1970-01-01 03:00:00,I
case_865,D2,1970-01-01 03:00:00,J
case_865,D3,1970-01-01 03:00:00,E
case_865,E,1970-01-01 04:00:00,I
case_865,F,1970-01-01 05:00:00,B
case_865,G2,1970-01-01 06:00:00,N
case_865,H,1970-01-01 07:00:00,K
case_865,I,1970-01-01 08:00:00,R
case_506,A,1970-01-01 00:00:00,S
case_506,B,1970-01-01 01:00:00,J
case_506,C,1970-01-01 02:00:00,T
case_506,D3,1970-01-01 03:00:00,O
case_506,D1,1970-01-01 03:00:00,F
case_506,D2,1970-01-01 03:00:00,Q
case_506,E,1970-01-01 04:00:00,M
case_506,F,1970-01-01 05:00:00,C
case_506,G3,1970-01-01 06:00:00,J
case_506,H,1970-01-01 07:00:00,L
case_506,I,1970-01-01 08:00:00,J
case_390,A,1970-01-01 00:00:00,F
case_390,B,1970-01-01 01:00:00,O
case_390,C,1970-01-01 02:00:00,S
case_390,D3,1970-01-01 03:00:00,G
case_390,D1,1970-01-01 03:00:00,H
case_390,D2,1970-01-01 03:00:00,C
case_390,E,1970-01-01 04:00:00,Y
case_390,F,1970-01-01 05:00:00,C
case_390,G3,1970-01-01 06:00:00,G
case_390,H,1970-01-01 07:00:00,E
case_390,I,1970-01-01 08:00:00,H
case_1874,A,1970-01-01 00:00:00,J
case_1874,B,1970-01-01 01:00:00,C
case_1874,C,1970-01-01 02:00:00,N
case_1874,D2,1970-01-01 03:00:00,W
case_1874,D3,1970-01-01 03:00:00,U
case_1874,D1,1970-01-01 03:00:00,G
case_1874,E,1970-01-01 04:00:00,E
case_1874,F,1970-01-01 05:00:00,A
case_1874,G1,1970-01-01 06:00:00,D
case_1874,H,1970-01-01 07:00:00,M
case_1874,I,1970-01-01 08:00:00,X
case_512,A,1970-01-01 00:00:00,U
case_512,B,1970-01-01 01:00:00,D
case_512,C,1970-01-01 02:00:00,G
case_512,D3,1970-01-01 03:00:00,E
case_512,D2,1970-01-01 03:00:00,L
case_512,D1,1970-01-01 03:00:00,W
case_512,E,1970-01-01 04:00:00,Y
case_512,F,1970-01-01 05:00:00,B
case_512,G2,1970-01-01 06:00:00,X
case_512,H,1970-01-01 07:00:00,H
case_512,I,1970-01-01 08:00:00,O
case_610,A,1970-01-01 00:00:00,V
case_610,B,1970-01-01 01:00:00,C
case_610,C,1970-01-01 02:00:00,Q
case_610,D3,1970-01-01 03:00:00,R
case_610,D2,1970-01-01 03:00:00,K
case_610,D1,1970-01-01 03:00:00,I
case_610,E,1970-01-01 04:00:00,S
case_610,F,1970-01-01 05:00:00,B
case_610,G2,1970-01-01 06:00:00,I
case_610,H,1970-01-01 07:00:00,G
case_610,I,1970-01-01 08:00:00,B
case_1831,A,1970-01-01 00:00:00,D
case_1831,B,1970-01-01 01:00:00,P
case_1831,C,1970-01-01 02:00:00,M
case_1831,D1,1970-01-01 03:00:00,G
case_1831,D2,1970-01-01 03:00:00,I
case_1831,D3,1970-01-01 03:00:00,J
case_1831,E,1970-01-01 04:00:00,Z
case_1831,F,1970-01-01 05:00:00,B
case_1831,G2,1970-01-01 06:00:00,N
case_1831,H,1970-01-01 07:00:00,B
case_1831,I,1970-01-01 08:00:00,P
case_255,A,1970-01-01 00:00:00,F
case_255,B,1970-01-01 01:00:00,S
case_255,C,1970-01-01 02:00:00,G
case_255,D3,1970-01-01 03:00:00,K
case_255,D2,1970-01-01 03:00:00,B
case_255,D1,1970-01-01 03:00:00,N
case_255,E,1970-01-01 04:00:00,M
case_255,F,1970-01-01 05:00:00,A
case_255,G1,1970-01-01 06:00:00,G
case_255,H,1970-01-01 07:00:00,Q
case_255,I,1970-01-01 08:00:00,A
case_992,A,1970-01-01 00:00:00,M
case_992,B,1970-01-01 01:00:00,N
case_992,C,1970-01-01 02:00:00,K
case_992,D2,1970-01-01 03:00:00,C
case_992,D1,1970-01-01 03:00:00,K
case_992,D3,1970-01-01 03:00:00,H
case_992,E,1970-01-01 04:00:00,Y
case_992,F,1970-01-01 05:00:00,C
case_992,G3,1970-01-01 06:00:00,G
case_992,H,1970-01-01 07:00:00,Y
case_992,I,1970-01-01 08:00:00,S
case_494,A,1970-01-01 00:00:00,A
case_494,B,1970-01-01 01:00:00,Y
case_494,C,1970-01-01 02:00:00,A
case_494,D3,1970-01-01 03:00:00,I
case_494,D1,1970-01-01 03:00:00,K
case_494,D2,1970-01-01 03:00:00,M
case_494,E,1970-01-01 04:00:00,P
case_494,F,1970-01-01 05:00:00,C
case_494,G3,1970-01-01 06:00:00,Y
case_494,H,1970-01-01 07:00:00,C
case_494,I,1970-01-01 08:00:00,L
case_595,A,1970-01-01 00:00:00,P
case_595,B,1970-01-01 01:00:00,U
case_595,C,1970-01-01 02:00:00,W
case_595,D1,1970-01-01 03:00:00,Q
case_595,D2,1970-01-01 03:00:00,A
case_595,D3,1970-01-01 03:00:00,K
case_595,E,1970-01-01 04:00:00,I
case_595,F,1970-01-01 05:00:00,C
case_595,G3,1970-01-01 06:00:00,I
case_595,H,1970-01-01 07:00:00,O
case_595,I,1970-01-01 08:00:00,H
case_193,A,1970-01-01 00:00:00,J
case_193,B,1970-01-01 01:00:00,Q
case_193,C,1970-01-01 02:00:00,L
case_193,D1,1970-01-01 03:00:00,B
case_193,D3,1970-01-01 03:00:00,M
case_193,D2,1970-01-01 03:00:00,M
case_193,E,1970-01-01 04:00:00,M
case_193,F,1970-01-01 05:00:00,C
case_193,G3,1970-01-01 06:00:00,Q
case_193,H,1970-01-01 07:00:00,C
case_193,I,1970-01-01 08:00:00,L
case_1845,A,1970-01-01 00:00:00,R
case_1845,B,1970-01-01 01:00:00,E
case_1845,C,1970-01-01 02:00:00,V
case_1845,D1,1970-01-01 03:00:00,G
case_1845,D3,1970-01-01 03:00:00,U
case_1845,D2,1970-01-01 03:00:00,P
case_1845,E,1970-01-01 04:00:00,P
case_1845,F,1970-01-01 05:00:00,C
case_1845,G3,1970-01-01 06:00:00,P
case_1845,H,1970-01-01 07:00:00,K
case_1845,I,1970-01-01 08:00:00,A
case_1957,A,1970-01-01 00:00:00,T
case_1957,B,1970-01-01 01:00:00,E
case_1957,C,1970-01-01 02:00:00,N
case_1957,D1,1970-01-01 03:00:00,A
case_1957,D3,1970-01-01 03:00:00,V
case_1957,D2,1970-01-01 03:00:00,S
case_1957,E,1970-01-01 04:00:00,R
case_1957,F,1970-01-01 05:00:00,A
case_1957,G1,1970-01-01 06:00:00,I
case_1957,H,1970-01-01 07:00:00,O
case_1957,I,1970-01-01 08:00:00,L
case_1233,A,1970-01-01 00:00:00,N
case_1233,B,1970-01-01 01:00:00,Y
case_1233,C,1970-01-01 02:00:00,X
case_1233,D1,1970-01-01 03:00:00,F
case_1233,D3,1970-01-01 03:00:00,A
case_1233,D2,1970-01-01 03:00:00,N
case_1233,E,1970-01-01 04:00:00,S
case_1233,F,1970-01-01 05:00:00,A
case_1233,G1,1970-01-01 06:00:00,B
case_1233,H,1970-01-01 07:00:00,M
case_1233,I,1970-01-01 08:00:00,Y
case_51,A,1970-01-01 00:00:00,F
case_51,B,1970-01-01 01:00:00,K
case_51,C,1970-01-01 02:00:00,R
case_51,D2,1970-01-01 03:00:00,Y
case_51,D3,1970-01-01 03:00:00,C
case_51,D1,1970-01-01 03:00:00,Z
case_51,E,1970-01-01 04:00:00,R
case_51,F,1970-01-01 05:00:00,C
case_51,G3,1970-01-01 06:00:00,W
case_51,H,1970-01-01 07:00:00,E
case_51,I,1970-01-01 08:00:00,X
case_730,A,1970-01-01 00:00:00,A
case_730,B,1970-01-01 01:00:00,I
case_730,C,1970-01-01 02:00:00,F
case_730,D3,1970-01-01 03:00:00,H
case_730,D2,1970-01-01 03:00:00,N
case_730,D1,1970-01-01 03:00:00,E
case_730,E,1970-01-01 04:00:00,J
case_730,F,1970-01-01 05:00:00,B
case_730,G2,1970-01-01 06:00:00,U
case_730,H,1970-01-01 07:00:00,V
case_730,I,1970-01-01 08:00:00,Y
case_572,A,1970-01-01 00:00:00,Y
case_572,B,1970-01-01 01:00:00,G
case_572,C,1970-01-01 02:00:00,X
case_572,D3,1970-01-01 03:00:00,K
case_572,D1,1970-01-01 03:00:00,O
case_572,D2,1970-01-01 03:00:00,S
case_572,E,1970-01-01 04:00:00,X
case_572,F,1970-01-01 05:00:00,A
case_572,G1,1970-01-01 06:00:00,W
case_572,H,1970-01-01 07:00:00,H
case_572,I,1970-01-01 08:00:00,C
case_1768,A,1970-01-01 00:00:00,N
case_1768,B,1970-01-01 01:00:00,I
case_1768,C,1970-01-01 02:00:00,R
case_1768,D3,1970-01-01 03:00:00,U
case_1768,D1,1970-01-01 03:00:00,U
case_1768,D2,1970-01-01 03:00:00,A
case_1768,E,1970-01-01 04:00:00,Y
case_1768,F,1970-01-01 05:00:00,B
case_1768,G2,1970-01-01 06:00:00,A
case_1768,H,1970-01-01 07:00:00,O
case_1768,I,1970-01-01 08:00:00,A
case_1631,A,1970-01-01 00:00:00,L
case_1631,B,1970-01-01 01:00:00,U
case_1631,C,1970-01-01 02:00:00,J
case_1631,D3,1970-01-01 03:00:00,Z
case_1631,D2,1970-01-01 03:00:00,Z
case_1631,D1,1970-01-01 03:00:00,H
case_1631,E,1970-01-01 04:00:00,N
case_1631,F,1970-01-01 05:00:00,C
case_1631,G3,1970-01-01 06:00:00,P
case_1631,H,1970-01-01 07:00:00,I
case_1631,I,1970-01-01 08:00:00,R
case_368,A,1970-01-01 00:00:00,P
case_368,B,1970-01-01 01:00:00,W
case_368,C,1970-01-01 02:00:00,H
